"Precinct","rank1","rank2","rank3"
"MINNEAPOLIS W-12 P-08","Kate Knuth","Jacob Frey","Marcus Harcus"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","AJ Awed"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","AJ Awed"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","AJ Awed"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","AJ Awed"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","AJ Awed"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","AJ Awed"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","AJ Awed"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","AJ Awed"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","AJ Awed"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","AJ Awed"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","AJ Awed"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","AJ Awed"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","AJ Awed"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","AJ Awed"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","AJ Awed"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","AJ Awed"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","AJ Awed"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","AJ Awed"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","AJ Awed"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","AJ Awed"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","AJ Awed"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","AJ Awed"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","AJ Awed"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","AJ Awed"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","AJ Awed"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","AJ Awed"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","AJ Awed"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","AJ Awed"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","AJ Awed"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","AJ Awed"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","AJ Awed"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","AJ Awed"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","AJ Awed"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","AJ Awed"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","AJ Awed"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","AJ Awed"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","AJ Awed"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","AJ Awed"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","AJ Awed"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","AJ Awed"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","AJ Awed"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","AJ Awed"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","AJ Awed"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","AJ Awed"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","AJ Awed"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","AJ Awed"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","AJ Awed"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","AJ Awed"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","AJ Awed"
"MINNEAPOLIS W-12 P-08","Kate Knuth","AJ Awed","Doug Nelson"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","Perry, Jerrell"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","Perry, Jerrell"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","Perry, Jerrell"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","Perry, Jerrell"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","Perry, Jerrell"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","Perry, Jerrell"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","Perry, Jerrell"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","Perry, Jerrell"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","Perry, Jerrell"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","Perry, Jerrell"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","Perry, Jerrell"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","Perry, Jerrell"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","Perry, Jerrell"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","Perry, Jerrell"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","Perry, Jerrell"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","skipped"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","skipped"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","skipped"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","skipped"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","skipped"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","skipped"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","skipped"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","skipped"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","skipped"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","skipped"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","skipped"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","skipped"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","skipped"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","skipped"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","skipped"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","skipped"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","skipped"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","skipped"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","skipped"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","skipped"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","skipped"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","skipped"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","skipped"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","skipped"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","skipped"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","skipped"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","skipped"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","skipped"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","skipped"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","skipped"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","skipped"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","skipped"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","skipped"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","skipped"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","skipped"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","skipped"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","skipped"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","skipped"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","skipped"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","skipped"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","skipped"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","skipped"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","skipped"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","skipped"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","skipped"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","skipped"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","skipped"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","skipped"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","skipped"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","skipped"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","skipped"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","skipped"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","skipped"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","skipped"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","skipped"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","skipped"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","skipped"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","skipped"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","skipped"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","skipped"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","skipped"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","skipped"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","skipped"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","skipped"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","skipped"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","skipped"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","skipped"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","skipped"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","skipped"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","skipped"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","skipped"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","skipped"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","skipped"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","skipped"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","skipped"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","skipped"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","skipped"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","skipped"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","skipped"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","skipped"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","skipped"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","skipped"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","skipped"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","skipped"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","skipped"
"MINNEAPOLIS W-12 P-08","Jacob Frey","AJ Awed","Clint Conner"
"MINNEAPOLIS W-12 P-08","Jacob Frey","AJ Awed","Clint Conner"
"MINNEAPOLIS W-12 P-08","Jacob Frey","AJ Awed","Clint Conner"
"MINNEAPOLIS W-12 P-08","Jacob Frey","AJ Awed","Clint Conner"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","Clint Conner"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","Clint Conner"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","Clint Conner"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","Clint Conner"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","Clint Conner"
"MINNEAPOLIS W-12 P-08","Sheila Nezhad","Kate Knuth","Clint Conner"
"MINNEAPOLIS W-12 P-08","Kate Knuth","Jacob Frey","skipped"
"MINNEAPOLIS W-12 P-08","Kate Knuth","Jacob Frey","skipped"
"MINNEAPOLIS W-12 P-08","Kate Knuth","Jacob Frey","skipped"
"MINNEAPOLIS W-12 P-08","Kate Knuth","Jacob Frey","skipped"
"MINNEAPOLIS W-12 P-08","Kate Knuth","Jacob Frey","skipped"
"MINNEAPOLIS W-12 P-08","Kate Knuth","Jacob Frey","skipped"
"MINNEAPOLIS W-12 P-08","Kate Knuth","Jacob Frey","skipped"
"MINNEAPOLIS W-12 P-08","Kate Knuth","Jacob Frey","skipped"
"MINNEAPOLIS W-12 P-08","Kate Knuth","Jacob Frey","skipped"
"MINNEAPOLIS W-12 P-08","Kate Knuth","Jacob Frey","skipped"
"MINNEAPOLIS W-12 P-08","Kate Knuth","Jacob Frey","skipped"
"MINNEAPOLIS W-12 P-08","Kate Knuth","Jacob Frey","skipped"
"MINNEAPOLIS W-12 P-08","Kate Knuth","Jacob Frey","skipped"
"MINNEAPOLIS W-12 P-08","Kate Knuth","Jacob Frey","skipped"
"MINNEAPOLIS W-12 P-08","Jacob Frey","Clint Conner","skipped"
"MINNEAPOLIS W-12 P-08","Jacob Frey","Clint Conner","skipped"
"MINNEAPOLIS W-12 P-08","Jacob Frey","Clint Conner","skipped"
"MINNEAPOLIS W-12 P-08","Jacob Frey","Clint Conner","skipped"
"MINNEAPOLIS W-12 P-08","Jacob Frey","Clint Conner","skipped"
"MINNEAPOLIS W-12 P-08","Jacob Frey","Clint Conner","skipped"
"MINNEAPOLIS W-12 P-08","Jacob Frey","Clint Conner","skipped"
"MINNEAPOLIS W-12 P-08","Bob ""Again"" Carney Jr","Laverne Turner","skipped"
"MINNEAPOLIS W-12 P-08","Bob ""Again"" Carney Jr","Laverne Turner","skipped"
"MINNEAPOLIS W-12 P-08","Bob ""Again"" Carney Jr","Laverne Turner","skipped"
"MINNEAPOLIS W-12 P-08","Kate Knuth","Sheila Nezhad","Clint Conner"
"MINNEAPOLIS W-12 P-08","Kate Knuth","Sheila Nezhad","Clint Conner"
"MINNEAPOLIS W-12 P-08","Kate Knuth","Sheila Nezhad","Clint Conner"
"MINNEAPOLIS W-12 P-08","Kate Knuth","Sheila Nezhad","Clint Conner"
"MINNEAPOLIS W-12 P-08","Kate Knuth","Sheila Nezhad","Clint Conner"
"MINNEAPOLIS W-12 P-08","Jacob Frey","Clint Conner","AJ Awed"
"MINNEAPOLIS W-12 P-08","Jacob Frey","Clint Conner","AJ Awed"
"MINNEAPOLIS W-12 P-08","Jacob Frey","Clint Conner","AJ Awed"
"MINNEAPOLIS W-12 P-08","Jacob Frey","Clint Conner","AJ Awed"
"MINNEAPOLIS W-12 P-08","Jacob Frey","Clint Conner","AJ Awed"
"MINNEAPOLIS W-12 P-08","Kate Knuth","Sheila Nezhad","skipped"
"MINNEAPOLIS W-12 P-08","Kate Knuth","Sheila Nezhad","skipped"
"MINNEAPOLIS W-12 P-08","Kate Knuth","Sheila Nezhad","skipped"
"MINNEAPOLIS W-12 P-08","Kate Knuth","Sheila Nezhad","skipped"
"MINNEAPOLIS W-12 P-08","Kate Knuth","Sheila Nezhad","skipped"
"MINNEAPOLIS W-12 P-08","Kate Knuth","Sheila Nezhad","skipped"
"MINNEAPOLIS W-12 P-08","Kate Knuth","Sheila Nezhad","skipped"
"MINNEAPOLIS W-12 P-08","Kate Knuth","Sheila Nezhad","skipped"
"MINNEAPOLIS W-12 P-08","Kate Knuth","Sheila Nezhad","skipped"
"MINNEAPOLIS W-12 P-08","Kate Knuth","Sheila Nezhad","skipped"
"MINNEAPOLIS W-12 P-08","Kate Knuth","Sheila Nezhad","skipped"
"MINNEAPOLIS W-12 P-08","Kate Knuth","Sheila Nezhad","skipped"
"MINNEAPOLIS W-12 P-08","Kate Knuth","Sheila Nezhad","skipped"
"MINNEAPOLIS W-12 P-08","Kate Knuth","Sheila Nezhad","skipped"
"MINNEAPOLIS W-12 P-08","Kate Knuth","Sheila Nezhad","skipped"
"MINNEAPOLIS W-12 P-08","Kate Knuth","Sheila Nezhad","skipped"
"MINNEAPOLIS W-12 P-08","Kate Knuth","Sheila Nezhad","skipped"
"MINNEAPOLIS W-12 P-08","Kate Knuth","Sheila Nezhad","skipped"
"MINNEAPOLIS W-12 P-08","Kate Knuth","Sheila Nezhad","skipped"
"MINNEAPOLIS W-12 P-08","Kate Knuth","Sheila Nezhad","skipped"
"MINNEAPOLIS W-12 P-08","Kate Knuth","Sheila Nezhad","skipped"
"MINNEAPOLIS W-12 P-08","Kate Knuth","Sheila Nezhad","skipped"
"MINNEAPOLIS W-12 P-08","Kate Knuth","Sheila Nezhad","skipped"
"MINNEAPOLIS W-12 P-08","Kate Knuth","Sheila Nezhad","skipped"
"MINNEAPOLIS W-12 P-08","Kate Knuth","Sheila Nezhad","skipped"
"MINNEAPOLIS W-12 P-08","Kate Knuth","Sheila Nezhad","skipped"
"MINNEAPOLIS W-12 P-08","Kate Knuth","Sheila Nezhad","skipped"
"MINNEAPOLIS W-12 P-08","Kate Knuth","Sheila Nezhad","skipped"
"MINNEAPOLIS W-12 P-08","Kate Knuth","Sheila Nezhad","skipped"
"MINNEAPOLIS W-12 P-08","Kate Knuth","Sheila Nezhad","skipped"
"MINNEAPOLIS W-12 P-08","Kate Knuth","Sheila Nezhad","skipped"
"MINNEAPOLIS W-12 P-08","Kate Knuth","Sheila Nezhad","skipped"
"MINNEAPOLIS W-12 P-08","Kate Knuth","Sheila Nezhad","skipped"
"MINNEAPOLIS W-12 P-08","Kate Knuth","Sheila Nezhad","skipped"
"MINNEAPOLIS W-12 P-08","Kate Knuth","Sheila Nezhad","skipped"
"MINNEAPOLIS W-12 P-08","Kate Knuth","Sheila Nezhad","skipped"
"MINNEAPOLIS W-12 P-08","Kate Knuth","Sheila Nezhad","skipped"
"MINNEAPOLIS W-12 P-08","Kate Knuth","Sheila Nezhad","skipped"
"MINNEAPOLIS W-12 P-08","Kate Knuth","Sheila Nezhad","skipped"
"MINNEAPOLIS W-12 P-08","Kate Knuth","Sheila Nezhad","skipped"
"MINNEAPOLIS W-12 P-08","Kate Knuth","Sheila Nezhad","skipped"
"MINNEAPOLIS W-12 P-08","Kate Knuth","Sheila Nezhad","skipped"
"MINNEAPOLIS W-12 P-08","Kate Knuth","Sheila Nezhad","skipped"
"MINNEAPOLIS W-12 P-08","Kate Knuth","Sheila Nezhad","skipped"
"MINNEAPOLIS W-12 P-08","Kate Knuth","Sheila Nezhad","skipped"
"MINNEAPOLIS W-12 P-08","Kate Knuth","Sheila Nezhad","skipped"
"MINNEAPOLIS W-12 P-08","Kate Knuth","Sheila Nezhad","skipped"
"MINNEAPOLIS W-12 P-08","Kate Knuth","Sheila Nezhad","skipped"
"MINNEAPOLIS W-12 P-08","Kate Knuth","Sheila Nezhad","skipped"
"MINNEAPOLIS W-12 P-08","Kate Knuth","Sheila Nezhad","skipped"
"MINNEAPOLIS W-12 P-08","Kate Knuth","Sheila Nezhad","skipped"
"MINNEAPOLIS W-12 P-08","Kate Knuth","Sheila Nezhad","skipped"
"MINNEAPOLIS W-12 P-08","Kate Knuth","Sheila Nezhad","skipped"
"MINNEAPOLIS W-12 P-08","Kate Knuth","Sheila Nezhad","skipped"
"MINNEAPOLIS W-12 P-08","Kate Knuth","Sheila Nezhad","skipped"
"MINNEAPOLIS W-12 P-08","Kate Knuth","Sheila Nezhad","skipped"
"MINNEAPOLIS W-12 P-08","Kate Knuth","Sheila Nezhad","skipped"
"MINNEAPOLIS W-12 P-08","Kate Knuth","Sheila Nezhad","skipped"
"MINNEAPOLIS W-12 P-08","Kate Knuth","Sheila Nezhad","skipped"
"MINNEAPOLIS W-12 P-08","Kate Knuth","Sheila Nezhad","skipped"
"MINNEAPOLIS W-12 P-08","Kate Knuth","Sheila Nezhad","skipped"
"MINNEAPOLIS W-12 P-08","Kate Knuth","Sheila Nezhad","skipped"
"MINNEAPOLIS W-12 P-08","Kate Knuth","Sheila Nezhad","skipped"
"MINNEAPOLIS W-12 P-08","Kate Knuth","Sheila Nezhad","skipped"
"MINNEAPOLIS W-12 P-08","Kate Knuth","Sheila Nezhad","skipped"
"MINNEAPOLIS W-12 P-08","Kate Knuth","Sheila Nezhad","skipped"
"MINNEAPOLIS W-12 P-08","Kate Knuth","Sheila Nezhad","skipped"
"MINNEAPOLIS W-12 P-08","Kate Knuth","Sheila Nezhad","skipped"
"MINNEAPOLIS W-12 P-08","Kate Knuth","Sheila Nezhad","skipped"
"MINNEAPOLIS W-12 P-08","Kate Knuth","Sheila Nezhad","skipped"
"MINNEAPOLIS W-12 P-08","Kate Knuth","Sheila Nezhad","skipped"
"MINNEAPOLIS W-12 P-08","Kate Knuth","Sheila Nezhad","skipped"
"MINNEAPOLIS W-12 P-08","Kate Knuth","Sheila Nezhad","skipped"
"MINNEAPOLIS W-12 P-08","Kate Knuth","Sheila Nezhad","skipped"
"MINNEAPOLIS W-12 P-08","Kate Knuth","Sheila Nezhad","skipped"
"MINNEAPOLIS W-12 P-08","Kate Knuth","Sheila Nezhad","skipped"
"MINNEAPOLIS W-12 P-08","Kate Knuth","Sheila Nezhad","skipped"
"MINNEAPOLIS W-12 P-08","Kate Knuth","Jacob Frey","Sheila Nezhad"
"MINNEAPOLIS W-12 P-08","Kate Knuth","Jacob Frey","Sheila Nezhad"
"MINNEAPOLIS W-12 P-08","Kate Knuth","Jacob Frey","Sheila Nezhad"
"MINNEAPOLIS W-12 P-08","Kate Knuth","Jacob Frey","Sheila Nezhad"
"MINNEAPOLIS W-12 P-08","Kate Knuth","Jacob Frey","Sheila Nezhad"
"MINNEAPOLIS W-12 P-08","Kate Knuth","Jacob Frey","Sheila Nezhad"
"MINNEAPOLIS W-12 P-08","Kate Knuth","Jacob Frey","Sheila Nezhad"
"MINNEAPOLIS W-12 P-08","Kate Knuth","Jacob Frey","Sheila Nezhad"
"MINNEAPOLIS W-12 P-08","Kate Knuth","Jacob Frey","Sheila Nezhad"
"MINNEAPOLIS W-12 P-08","Kate Knuth","Jacob Frey","Sheila Nezhad"
"MINNEAPOLIS W-12 P-08","Kate Knuth","Jacob Frey","Sheila Nezhad"
"MINNEAPOLIS W-12 P-08","Kate Knuth","Sheila Nezhad","Doug Nelson"
"MINNEAPOLIS W-12 P-08","Kate Knuth","Sheila Nezhad","Doug Nelson"
"MINNEAPOLIS W-12 P-08","Kate Knuth","Sheila Nezhad","Doug Nelson"
"MINNEAPOLIS W-12 P-08","Kate Knuth","Sheila Nezhad","Doug Nelson"
"MINNEAPOLIS W-12 P-08","Kate Knuth","Sheila Nezhad","Doug Nelson"
"MINNEAPOLIS W-12 P-08","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-12 P-08","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-12 P-08","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-12 P-08","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-12 P-08","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-12 P-08","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-12 P-08","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-12 P-08","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-12 P-08","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-12 P-08","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-12 P-08","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-12 P-08","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-12 P-08","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-12 P-08","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-12 P-08","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-12 P-08","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-12 P-08","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-12 P-08","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-12 P-08","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-12 P-08","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-12 P-08","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-12 P-08","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-12 P-08","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-12 P-08","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-12 P-08","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-12 P-08","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-12 P-08","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-12 P-08","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-12 P-08","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-12 P-08","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-12 P-08","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-12 P-08","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-12 P-08","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-12 P-08","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-12 P-08","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-12 P-08","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-12 P-08","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-12 P-08","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-12 P-08","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-12 P-08","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-12 P-08","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-12 P-08","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-12 P-08","Jacob Frey","skipped","skipped"
