"precincts","tally_type","ballotID","rank1","rank2","rank3"
333200,"Vote by Mail - 400C",48318,"JEAN QUAN","DON PERATA","JOE TUMAN"
333200,"Vote by Mail - 400C",48319,"JEAN QUAN","JOE TUMAN","REBECCA KAPLAN"
333200,"Vote by Mail - 400C",48320,"REBECCA KAPLAN","JOE TUMAN","TERENCE CANDELL"
333200,"Vote by Mail - 400C",48321,"REBECCA KAPLAN","DON PERATA","JOE TUMAN"
333200,"Vote by Mail - 400C",48322,"JEAN QUAN","skipped","skipped"
333200,"Vote by Mail - 400C",48323,"REBECCA KAPLAN","JEAN QUAN","JOE TUMAN"
333200,"Vote by Mail - 400C",48324,"JEAN QUAN","skipped","skipped"
333200,"Vote by Mail - 400C",48325,"JEAN QUAN","TERENCE CANDELL","REBECCA KAPLAN"
333200,"Vote by Mail - 400C",48326,"DON PERATA","REBECCA KAPLAN","skipped"
333200,"Vote by Mail - 400C",48327,"DON PERATA","REBECCA KAPLAN","JEAN QUAN"
333200,"Vote by Mail - 400C",48328,"MARCIE HODGE","REBECCA KAPLAN","JEAN QUAN"
333200,"Vote by Mail - 400C",48329,"JOE TUMAN","REBECCA KAPLAN","DON PERATA"
333200,"Vote by Mail - 400C",48330,"JEAN QUAN","JOE TUMAN","REBECCA KAPLAN"
333200,"Vote by Mail - 400C",48331,"JOE TUMAN","REBECCA KAPLAN","DON PERATA"
333200,"Vote by Mail - 400C",48332,"REBECCA KAPLAN","JEAN QUAN","TERENCE CANDELL"
333200,"Vote by Mail - 400C",48333,"DON PERATA","skipped","skipped"
333200,"Vote by Mail - 400C",48334,"JOE TUMAN","REBECCA KAPLAN","DON PERATA"
333200,"Vote by Mail - 400C",48335,"JEAN QUAN","DON PERATA","REBECCA KAPLAN"
333200,"Vote by Mail - 400C",48336,"JOE TUMAN","JEAN QUAN","REBECCA KAPLAN"
333200,"Vote by Mail - 400C",48337,"JEAN QUAN","REBECCA KAPLAN","JOE TUMAN"
333200,"Vote by Mail - 400C",48338,"DON PERATA","REBECCA KAPLAN","DON MACLEAY"
333200,"Vote by Mail - 400C",48339,"JEAN QUAN","REBECCA KAPLAN","skipped"
333400,"Vote by Mail - 400C",48340,"JOE TUMAN","JEAN QUAN","skipped"
333400,"Vote by Mail - 400C",48341,"JOE TUMAN","JEAN QUAN","skipped"
333400,"Vote by Mail - 400C",48342,"JEAN QUAN","skipped","skipped"
333400,"Vote by Mail - 400C",48343,"JEAN QUAN","JOE TUMAN","REBECCA KAPLAN"
333400,"Vote by Mail - 400C",48344,"JEAN QUAN","REBECCA KAPLAN","DON PERATA"
333400,"Vote by Mail - 400C",48345,"JEAN QUAN","DON PERATA","LARRY LIONEL ''LL'' YOUNG JR."
333400,"Vote by Mail - 400C",48346,"JOE TUMAN","JEAN QUAN","skipped"
333400,"Vote by Mail - 400C",48347,"JEAN QUAN","REBECCA KAPLAN","DON PERATA"
333400,"Vote by Mail - 400C",48348,"JOE TUMAN","JEAN QUAN","skipped"
333410,"Vote by Mail - 400C",48349,"JEAN QUAN","REBECCA KAPLAN","DON PERATA"
333410,"Vote by Mail - 400C",48350,"REBECCA KAPLAN","JEAN QUAN","JOE TUMAN"
333410,"Vote by Mail - 400C",48351,"REBECCA KAPLAN","JEAN QUAN","skipped"
333410,"Vote by Mail - 400C",48352,"JEAN QUAN","DON PERATA","REBECCA KAPLAN"
333410,"Vote by Mail - 400C",48353,"DON PERATA","JOE TUMAN","REBECCA KAPLAN"
333410,"Vote by Mail - 400C",48354,"DON PERATA","REBECCA KAPLAN","JOE TUMAN"
333410,"Vote by Mail - 400C",48355,"JEAN QUAN","DON PERATA","MARCIE HODGE"
333410,"Vote by Mail - 400C",48356,"JEAN QUAN","REBECCA KAPLAN","JOE TUMAN"
333410,"Vote by Mail - 400C",48357,"REBECCA KAPLAN","JOE TUMAN","JEAN QUAN"
333410,"Vote by Mail - 400C",48358,"DON PERATA","DON PERATA","DON PERATA"
333410,"Vote by Mail - 400C",48359,"JOE TUMAN","DON PERATA","MARCIE HODGE"
333410,"Vote by Mail - 400C",48360,"DON PERATA","JOE TUMAN","MARCIE HODGE"
333410,"Vote by Mail - 400C",48361,"REBECCA KAPLAN","JEAN QUAN","skipped"
333410,"Vote by Mail - 400C",48362,"JOE TUMAN","JOE TUMAN","JOE TUMAN"
333410,"Vote by Mail - 400C",48363,"JEAN QUAN","REBECCA KAPLAN","JOE TUMAN"
333410,"Vote by Mail - 400C",48364,"REBECCA KAPLAN","JOE TUMAN","ARNOLD FIELDS"
333410,"Vote by Mail - 400C",48365,"JEAN QUAN","DON MACLEAY","GREG HARLAND"
333410,"Vote by Mail - 400C",48366,"REBECCA KAPLAN","JEAN QUAN","TERENCE CANDELL"
333410,"Vote by Mail - 400C",48367,"JEAN QUAN","REBECCA KAPLAN","JOE TUMAN"
333410,"Vote by Mail - 400C",48368,"DON PERATA","JEAN QUAN","ARNOLD FIELDS"
333410,"Vote by Mail - 400C",48369,"DON PERATA","DON MACLEAY","JOE TUMAN"
333410,"Vote by Mail - 400C",48370,"REBECCA KAPLAN","JOE TUMAN","DON PERATA"
333500,"Vote by Mail - 400C",48371,"REBECCA KAPLAN","JOE TUMAN","JEAN QUAN"
333500,"Vote by Mail - 400C",48372,"JOE TUMAN","JEAN QUAN","REBECCA KAPLAN"
333500,"Vote by Mail - 400C",48373,"JOE TUMAN","DON PERATA","REBECCA KAPLAN"
333500,"Vote by Mail - 400C",48374,"DON PERATA","GREG HARLAND","DON MACLEAY"
333500,"Vote by Mail - 400C",48375,"DON PERATA","JOE TUMAN","REBECCA KAPLAN"
333500,"Vote by Mail - 400C",48376,"JEAN QUAN","REBECCA KAPLAN","JOE TUMAN"
333500,"Vote by Mail - 400C",48377,"DON PERATA","GREG HARLAND","JEAN QUAN"
333500,"Vote by Mail - 400C",48378,"DON PERATA","JOE TUMAN","REBECCA KAPLAN"
333500,"Vote by Mail - 400C",48379,"JOE TUMAN","REBECCA KAPLAN","skipped"
333500,"Vote by Mail - 400C",48380,"JEAN QUAN","MARCIE HODGE","REBECCA KAPLAN"
333500,"Vote by Mail - 400C",48381,"REBECCA KAPLAN","REBECCA KAPLAN","REBECCA KAPLAN"
333500,"Vote by Mail - 400C",48382,"DON PERATA","TERENCE CANDELL","JOE TUMAN"
333500,"Vote by Mail - 400C",48383,"JEAN QUAN","REBECCA KAPLAN","JOE TUMAN"
333500,"Vote by Mail - 400C",48384,"REBECCA KAPLAN","JOE TUMAN","JEAN QUAN"
333500,"Vote by Mail - 400C",48385,"REBECCA KAPLAN","JEAN QUAN","skipped"
333500,"Vote by Mail - 400C",48386,"REBECCA KAPLAN","DON PERATA","skipped"
333500,"Vote by Mail - 400C",48387,"JEAN QUAN","REBECCA KAPLAN","DON PERATA"
333500,"Vote by Mail - 400C",48388,"DON PERATA","JEAN QUAN","REBECCA KAPLAN"
333500,"Vote by Mail - 400C",48389,"JEAN QUAN","REBECCA KAPLAN","LARRY LIONEL ''LL'' YOUNG JR."
333500,"Vote by Mail - 400C",48390,"JEAN QUAN","REBECCA KAPLAN","DON PERATA"
333500,"Vote by Mail - 400C",48391,"JOE TUMAN","REBECCA KAPLAN","JEAN QUAN"
333500,"Vote by Mail - 400C",48392,"JEAN QUAN","REBECCA KAPLAN","skipped"
333500,"Vote by Mail - 400C",48393,"DON PERATA","JOE TUMAN","REBECCA KAPLAN"
333500,"Vote by Mail - 400C",48394,"REBECCA KAPLAN","JEAN QUAN","skipped"
333500,"Vote by Mail - 400C",48395,"JOE TUMAN","JEAN QUAN","DON PERATA"
333500,"Vote by Mail - 400C",48396,"JEAN QUAN","JOE TUMAN","skipped"
333500,"Vote by Mail - 400C",48397,"REBECCA KAPLAN","JOE TUMAN","JEAN QUAN"
333500,"Vote by Mail - 400C",48398,"DON PERATA","JOE TUMAN","REBECCA KAPLAN"
333500,"Vote by Mail - 400C",48399,"JEAN QUAN","REBECCA KAPLAN","JOE TUMAN"
333500,"Vote by Mail - 400C",48400,"DON PERATA","DON PERATA","DON PERATA"
333500,"Vote by Mail - 400C",48401,"JEAN QUAN","JOE TUMAN","skipped"
333500,"Vote by Mail - 400C",48402,"JEAN QUAN","REBECCA KAPLAN","JOE TUMAN"
333500,"Vote by Mail - 400C",48403,"JEAN QUAN","REBECCA KAPLAN","skipped"
333500,"Vote by Mail - 400C",48404,"DON PERATA","REBECCA KAPLAN","JOE TUMAN"
333500,"Vote by Mail - 400C",48405,"JEAN QUAN","DON PERATA","REBECCA KAPLAN"
333500,"Vote by Mail - 400C",48406,"REBECCA KAPLAN","JOE TUMAN","JEAN QUAN"
333500,"Vote by Mail - 400C",48407,"JOE TUMAN","skipped","skipped"
333510,"Vote by Mail - 400C",48408,"GREG HARLAND","LARRY LIONEL ''LL'' YOUNG JR.","DON MACLEAY"
333510,"Vote by Mail - 400C",48409,"MARCIE HODGE","REBECCA KAPLAN","JOE TUMAN"
333510,"Vote by Mail - 400C",48410,"REBECCA KAPLAN","JEAN QUAN","JOE TUMAN"
333510,"Vote by Mail - 400C",48411,"REBECCA KAPLAN","JOE TUMAN","ARNOLD FIELDS"
333510,"Vote by Mail - 400C",48412,"JOE TUMAN","skipped","skipped"
333510,"Vote by Mail - 400C",48413,"GREG HARLAND","REBECCA KAPLAN","DON PERATA"
333510,"Vote by Mail - 400C",48414,"JOE TUMAN","REBECCA KAPLAN","GREG HARLAND"
333510,"Vote by Mail - 400C",48415,"JOE TUMAN","DON PERATA","JEAN QUAN"
333510,"Vote by Mail - 400C",48416,"REBECCA KAPLAN","JEAN QUAN","JOE TUMAN"
333510,"Vote by Mail - 400C",48417,"JOE TUMAN","DON PERATA","REBECCA KAPLAN"
333510,"Vote by Mail - 400C",48418,"JEAN QUAN","skipped","skipped"
333510,"Vote by Mail - 400C",48419,"DON PERATA","DON PERATA","DON PERATA"
333510,"Vote by Mail - 400C",48420,"DON PERATA","REBECCA KAPLAN","JEAN QUAN"
333510,"Vote by Mail - 400C",48421,"JOE TUMAN","REBECCA KAPLAN","DON PERATA"
333510,"Vote by Mail - 400C",48422,"DON PERATA","JOE TUMAN","JEAN QUAN"
333510,"Vote by Mail - 400C",48423,"REBECCA KAPLAN","JOE TUMAN","JEAN QUAN"
333510,"Vote by Mail - 400C",48424,"DON PERATA","JEAN QUAN","skipped"
333510,"Vote by Mail - 400C",48425,"JEAN QUAN","REBECCA KAPLAN","JOE TUMAN"
333510,"Vote by Mail - 400C",48426,"DON PERATA","skipped","skipped"
333510,"Vote by Mail - 400C",48427,"REBECCA KAPLAN","JEAN QUAN","JOE TUMAN"
333510,"Vote by Mail - 400C",48428,"DON PERATA","JEAN QUAN","JOE TUMAN"
333510,"Vote by Mail - 400C",48429,"DON PERATA","REBECCA KAPLAN","skipped"
333510,"Vote by Mail - 400C",48430,"DON PERATA","JOE TUMAN","ARNOLD FIELDS"
333510,"Vote by Mail - 400C",48431,"JOE TUMAN","skipped","REBECCA KAPLAN"
333510,"Vote by Mail - 400C",48432,"DON PERATA","JEAN QUAN","JOE TUMAN"
333510,"Vote by Mail - 400C",48433,"DON PERATA","JEAN QUAN","JOE TUMAN"
333510,"Vote by Mail - 400C",48434,"REBECCA KAPLAN","JEAN QUAN","JOE TUMAN"
333600,"Vote by Mail - 400C",48435,"DON PERATA","JEAN QUAN","JOE TUMAN"
333600,"Vote by Mail - 400C",48436,"JEAN QUAN","skipped","skipped"
333600,"Vote by Mail - 400C",48437,"DON PERATA","REBECCA KAPLAN","JOE TUMAN"
333600,"Vote by Mail - 400C",48438,"JOE TUMAN","skipped","skipped"
333600,"Vote by Mail - 400C",48439,"DON PERATA","JOE TUMAN","skipped"
333600,"Vote by Mail - 400C",48440,"DON PERATA","JEAN QUAN","skipped"
333600,"Vote by Mail - 400C",48441,"JOE TUMAN","JEAN QUAN","ARNOLD FIELDS"
333600,"Vote by Mail - 400C",48442,"DON PERATA","JEAN QUAN","TERENCE CANDELL"
333600,"Vote by Mail - 400C",48443,"DON PERATA","JEAN QUAN","TERENCE CANDELL"
333600,"Vote by Mail - 400C",48444,"DON PERATA","REBECCA KAPLAN","JOE TUMAN"
333600,"Vote by Mail - 400C",48445,"DON PERATA","GREG HARLAND","ARNOLD FIELDS"
333600,"Vote by Mail - 400C",48446,"REBECCA KAPLAN","DON PERATA","JOE TUMAN"
333600,"Vote by Mail - 400C",48447,"DON PERATA","JOE TUMAN","GREG HARLAND"
333600,"Vote by Mail - 400C",48448,"MARCIE HODGE","DON PERATA","skipped"
333600,"Vote by Mail - 400C",48449,"REBECCA KAPLAN","JEAN QUAN","skipped"
333800,"Vote by Mail - 400C",48450,"JEAN QUAN","REBECCA KAPLAN","JOE TUMAN"
333800,"Vote by Mail - 400C",48451,"DON PERATA","GREG HARLAND","JOE TUMAN"
333800,"Vote by Mail - 400C",48452,"JEAN QUAN","JEAN QUAN","JEAN QUAN"
333800,"Vote by Mail - 400C",48453,"DON PERATA","JOE TUMAN","MARCIE HODGE"
333800,"Vote by Mail - 400C",48454,"JEAN QUAN","REBECCA KAPLAN","JOE TUMAN"
333800,"Vote by Mail - 400C",48455,"REBECCA KAPLAN","JEAN QUAN","skipped"
333800,"Vote by Mail - 400C",48456,"REBECCA KAPLAN","JEAN QUAN","JOE TUMAN"
333800,"Vote by Mail - 400C",48457,"DON PERATA","DON PERATA","DON PERATA"
333800,"Vote by Mail - 400C",48458,"DON PERATA","JEAN QUAN","JOE TUMAN"
333800,"Vote by Mail - 400C",48459,"REBECCA KAPLAN","DON PERATA","JOE TUMAN"
333800,"Vote by Mail - 400C",48460,"JEAN QUAN","skipped","DON PERATA"
333800,"Vote by Mail - 400C",48461,"JEAN QUAN","DON PERATA","skipped"
333800,"Vote by Mail - 400C",48462,"DON PERATA","ARNOLD FIELDS","MARCIE HODGE"
333800,"Vote by Mail - 400C",48463,"JEAN QUAN","JEAN QUAN","JEAN QUAN"
333800,"Vote by Mail - 400C",48464,"DON PERATA","JOE TUMAN","skipped"
333800,"Vote by Mail - 400C",48465,"REBECCA KAPLAN","TERENCE CANDELL","DON PERATA"
333800,"Vote by Mail - 400C",48466,"REBECCA KAPLAN","JOE TUMAN","JEAN QUAN"
333800,"Vote by Mail - 400C",48467,"REBECCA KAPLAN","JEAN QUAN","MARCIE HODGE"
333800,"Vote by Mail - 400C",48468,"DON PERATA","ARNOLD FIELDS","GREG HARLAND"
333800,"Vote by Mail - 400C",48469,"REBECCA KAPLAN","JEAN QUAN","GREG HARLAND"
333800,"Vote by Mail - 400C",48470,"JEAN QUAN","JEAN QUAN","MARCIE HODGE"
333800,"Vote by Mail - 400C",48471,"JEAN QUAN","skipped","skipped"
333800,"Vote by Mail - 400C",48472,"JOE TUMAN","REBECCA KAPLAN","JEAN QUAN"
333800,"Vote by Mail - 400C",48473,"DON PERATA","skipped","skipped"
333800,"Vote by Mail - 400C",48474,"JEAN QUAN","DON PERATA","REBECCA KAPLAN"
333800,"Vote by Mail - 400C",48475,"DON MACLEAY","REBECCA KAPLAN","LARRY LIONEL ''LL'' YOUNG JR."
333800,"Vote by Mail - 400C",48476,"DON PERATA","REBECCA KAPLAN","skipped"
333800,"Vote by Mail - 400C",48477,"JEAN QUAN","JOE TUMAN","REBECCA KAPLAN"
333800,"Vote by Mail - 400C",48478,"JEAN QUAN","REBECCA KAPLAN","JOE TUMAN"
333800,"Vote by Mail - 400C",48479,"DON PERATA","DON MACLEAY","ARNOLD FIELDS"
333800,"Vote by Mail - 400C",48480,"REBECCA KAPLAN","DON PERATA","JOE TUMAN"
333800,"Vote by Mail - 400C",48481,"JOE TUMAN","REBECCA KAPLAN","JEAN QUAN"
333800,"Vote by Mail - 400C",48482,"DON PERATA","REBECCA KAPLAN","ARNOLD FIELDS"
333800,"Vote by Mail - 400C",48483,"TERENCE CANDELL","GREG HARLAND","JOE TUMAN"
333800,"Vote by Mail - 400C",48484,"JEAN QUAN","DON PERATA","REBECCA KAPLAN"
333800,"Vote by Mail - 400C",48485,"JEAN QUAN","DON PERATA","REBECCA KAPLAN"
333800,"Vote by Mail - 400C",48486,"JEAN QUAN","DON PERATA","REBECCA KAPLAN"
333800,"Vote by Mail - 400C",48487,"REBECCA KAPLAN","DON PERATA","JEAN QUAN"
333800,"Vote by Mail - 400C",48488,"JEAN QUAN","DON PERATA","REBECCA KAPLAN"
333800,"Vote by Mail - 400C",48489,"REBECCA KAPLAN","JOE TUMAN","JEAN QUAN"
333800,"Vote by Mail - 400C",48490,"DON PERATA","skipped","skipped"
333800,"Vote by Mail - 400C",48491,"JEAN QUAN","JEAN QUAN","JEAN QUAN"
333900,"Vote by Mail - 400C",48492,"JEAN QUAN","skipped","skipped"
333900,"Vote by Mail - 400C",48493,"JEAN QUAN","REBECCA KAPLAN","DON MACLEAY"
333900,"Vote by Mail - 400C",48494,"DON PERATA","REBECCA KAPLAN","JEAN QUAN"
333900,"Vote by Mail - 400C",48495,"JEAN QUAN","REBECCA KAPLAN","skipped"
333900,"Vote by Mail - 400C",48496,"JEAN QUAN","REBECCA KAPLAN","skipped"
333900,"Vote by Mail - 400C",48497,"JEAN QUAN","REBECCA KAPLAN","skipped"
333900,"Vote by Mail - 400C",48498,"JEAN QUAN","REBECCA KAPLAN","skipped"
333900,"Vote by Mail - 400C",48499,"JEAN QUAN","REBECCA KAPLAN","skipped"
333900,"Vote by Mail - 400C",48500,"JEAN QUAN","REBECCA KAPLAN","skipped"
333900,"Vote by Mail - 400C",48501,"JEAN QUAN","REBECCA KAPLAN","skipped"
333900,"Vote by Mail - 400C",48502,"JEAN QUAN","LARRY LIONEL ''LL'' YOUNG JR.","JOE TUMAN"
333900,"Vote by Mail - 400C",48503,"JEAN QUAN","REBECCA KAPLAN","skipped"
333900,"Vote by Mail - 400C",48504,"REBECCA KAPLAN","JEAN QUAN","JOE TUMAN"
333900,"Vote by Mail - 400C",48505,"DON PERATA","JEAN QUAN","REBECCA KAPLAN"
333900,"Vote by Mail - 400C",48506,"JEAN QUAN","DON PERATA","REBECCA KAPLAN"
333900,"Vote by Mail - 400C",48507,"JEAN QUAN","REBECCA KAPLAN","skipped"
333900,"Vote by Mail - 400C",48508,"JEAN QUAN","GREG HARLAND","JEAN QUAN"
333900,"Vote by Mail - 400C",48509,"JEAN QUAN","skipped","skipped"
333900,"Vote by Mail - 400C",48510,"JEAN QUAN","REBECCA KAPLAN","skipped"
333900,"Vote by Mail - 400C",48511,"JEAN QUAN","REBECCA KAPLAN","skipped"
333900,"Vote by Mail - 400C",48512,"JEAN QUAN","REBECCA KAPLAN","skipped"
333900,"Vote by Mail - 400C",48513,"JEAN QUAN","REBECCA KAPLAN","skipped"
333900,"Vote by Mail - 400C",48514,"DON PERATA","JEAN QUAN","REBECCA KAPLAN"
333900,"Vote by Mail - 400C",48515,"JEAN QUAN","DON PERATA","JOE TUMAN"
333900,"Vote by Mail - 400C",48516,"DON PERATA","TERENCE CANDELL","JEAN QUAN"
333900,"Vote by Mail - 400C",48517,"DON PERATA","DON MACLEAY","JOE TUMAN"
333900,"Vote by Mail - 400C",48518,"JEAN QUAN","REBECCA KAPLAN","skipped"
333900,"Vote by Mail - 400C",48519,"JEAN QUAN","REBECCA KAPLAN","skipped"
333900,"Vote by Mail - 400C",48520,"DON PERATA","REBECCA KAPLAN","ARNOLD FIELDS"
333900,"Vote by Mail - 400C",48521,"DON PERATA","LARRY LIONEL ''LL'' YOUNG JR.","JEAN QUAN"
333900,"Vote by Mail - 400C",48522,"DON PERATA","JOE TUMAN","skipped"
333900,"Vote by Mail - 400C",48523,"DON PERATA","REBECCA KAPLAN","MARCIE HODGE"
333900,"Vote by Mail - 400C",48524,"JEAN QUAN","JOE TUMAN","DON PERATA"
333900,"Vote by Mail - 400C",48525,"JEAN QUAN","DON PERATA","JOE TUMAN"
333900,"Vote by Mail - 400C",48526,"JEAN QUAN","GREG HARLAND","TERENCE CANDELL"
333900,"Vote by Mail - 400C",48527,"JOE TUMAN","DON PERATA","GREG HARLAND"
333900,"Vote by Mail - 400C",48528,"REBECCA KAPLAN","JEAN QUAN","JOE TUMAN"
333900,"Vote by Mail - 400C",48529,"DON PERATA","skipped","skipped"
333900,"Vote by Mail - 400C",48530,"JEAN QUAN","REBECCA KAPLAN","skipped"
333900,"Vote by Mail - 400C",48531,"DON PERATA","ARNOLD FIELDS","JOE TUMAN"
333900,"Vote by Mail - 400C",48532,"DON PERATA","skipped","skipped"
333900,"Vote by Mail - 400C",48533,"DON PERATA","JEAN QUAN","REBECCA KAPLAN"
333900,"Vote by Mail - 400C",48534,"DON PERATA","REBECCA KAPLAN","MARCIE HODGE"
333900,"Vote by Mail - 400C",48535,"JEAN QUAN","skipped","skipped"
333900,"Vote by Mail - 400C",48536,"JEAN QUAN","skipped","skipped"
333900,"Vote by Mail - 400C",48537,"JEAN QUAN","MARCIE HODGE","TERENCE CANDELL"
333900,"Vote by Mail - 400C",48538,"REBECCA KAPLAN","DON PERATA","DON PERATA"
333900,"Vote by Mail - 400C",48539,"JEAN QUAN","REBECCA KAPLAN","MARCIE HODGE"
333900,"Vote by Mail - 400C",48540,"JEAN QUAN","REBECCA KAPLAN","MARCIE HODGE"
333900,"Vote by Mail - 400C",48541,"ARNOLD FIELDS","TERENCE CANDELL","DON PERATA"
333900,"Vote by Mail - 400C",48542,"JEAN QUAN","JOE TUMAN","MARCIE HODGE"
333900,"Vote by Mail - 400C",48543,"JEAN QUAN","DON MACLEAY","skipped"
333900,"Vote by Mail - 400C",48544,"DON PERATA","JOE TUMAN","REBECCA KAPLAN"
333900,"Vote by Mail - 400C",48545,"DON PERATA","REBECCA KAPLAN","REBECCA KAPLAN"
333900,"Vote by Mail - 400C",48546,"JEAN QUAN","REBECCA KAPLAN","skipped"
333900,"Vote by Mail - 400C",48547,"JEAN QUAN","REBECCA KAPLAN","skipped"
333900,"Vote by Mail - 400C",48548,"JEAN QUAN","REBECCA KAPLAN","skipped"
333900,"Vote by Mail - 400C",48549,"JEAN QUAN","REBECCA KAPLAN","skipped"
333900,"Vote by Mail - 400C",48550,"JEAN QUAN","REBECCA KAPLAN","skipped"
333900,"Vote by Mail - 400C",48551,"REBECCA KAPLAN","DON PERATA","JEAN QUAN"
333900,"Vote by Mail - 400C",48552,"DON PERATA","REBECCA KAPLAN","JOE TUMAN"
333900,"Vote by Mail - 400C",48553,"DON PERATA","JOE TUMAN","JEAN QUAN"
333900,"Vote by Mail - 400C",48554,"DON PERATA","REBECCA KAPLAN","JEAN QUAN"
333900,"Vote by Mail - 400C",48555,"JEAN QUAN","REBECCA KAPLAN","skipped"
333900,"Vote by Mail - 400C",48556,"JEAN QUAN","REBECCA KAPLAN","skipped"
333900,"Vote by Mail - 400C",48557,"JEAN QUAN","REBECCA KAPLAN","skipped"
334000,"Vote by Mail - 400C",48558,"DON PERATA","JOE TUMAN","DON MACLEAY"
334000,"Vote by Mail - 400C",48559,"DON PERATA","JEAN QUAN","writein"
334000,"Vote by Mail - 400C",48560,"JEAN QUAN","REBECCA KAPLAN","DON PERATA"
334000,"Vote by Mail - 400C",48561,"DON PERATA","JOE TUMAN","DON MACLEAY"
334000,"Vote by Mail - 400C",48562,"DON PERATA","DON PERATA","DON PERATA"
334000,"Vote by Mail - 400C",48563,"DON PERATA","JEAN QUAN","REBECCA KAPLAN"
334000,"Vote by Mail - 400C",48564,"DON PERATA","TERENCE CANDELL","REBECCA KAPLAN"
334000,"Vote by Mail - 400C",48565,"JEAN QUAN","REBECCA KAPLAN","JOE TUMAN"
334000,"Vote by Mail - 400C",48566,"DON PERATA","TERENCE CANDELL","GREG HARLAND"
334000,"Vote by Mail - 400C",48567,"JOE TUMAN","JEAN QUAN","JEAN QUAN"
334000,"Vote by Mail - 400C",48568,"DON PERATA","TERENCE CANDELL","GREG HARLAND"
334000,"Vote by Mail - 400C",48569,"REBECCA KAPLAN","JEAN QUAN","MARCIE HODGE"
334000,"Vote by Mail - 400C",48570,"JEAN QUAN","ARNOLD FIELDS","JOE TUMAN"
334000,"Vote by Mail - 400C",48571,"REBECCA KAPLAN","JEAN QUAN","skipped"
334000,"Vote by Mail - 400C",48572,"DON PERATA","skipped","skipped"
334000,"Vote by Mail - 400C",48573,"REBECCA KAPLAN","DON PERATA","JOE TUMAN"
334000,"Vote by Mail - 400C",48574,"DON PERATA","JEAN QUAN","REBECCA KAPLAN"
334000,"Vote by Mail - 400C",48575,"DON PERATA","DON PERATA","DON PERATA"
334000,"Vote by Mail - 400C",48576,"JEAN QUAN","ARNOLD FIELDS","JOE TUMAN"
334000,"Vote by Mail - 400C",48577,"DON PERATA","DON PERATA","DON PERATA"
334000,"Vote by Mail - 400C",48578,"JOE TUMAN","DON PERATA","DON MACLEAY"
334000,"Vote by Mail - 400C",48579,"DON PERATA","DON PERATA","DON PERATA"
334000,"Vote by Mail - 400C",48580,"DON PERATA","JEAN QUAN","REBECCA KAPLAN"
334000,"Vote by Mail - 400C",48581,"DON PERATA","JEAN QUAN","writein"
334000,"Vote by Mail - 400C",48582,"DON PERATA","DON PERATA","DON PERATA"
334000,"Vote by Mail - 400C",48583,"DON PERATA","DON PERATA","DON PERATA"
334100,"Vote by Mail - 400C",48584,"ARNOLD FIELDS","JEAN QUAN","GREG HARLAND"
334100,"Vote by Mail - 400C",48585,"DON PERATA","DON PERATA","DON PERATA"
334100,"Vote by Mail - 400C",48586,"JEAN QUAN","skipped","skipped"
334100,"Vote by Mail - 400C",48587,"DON PERATA","skipped","skipped"
334100,"Vote by Mail - 400C",48588,"DON PERATA","REBECCA KAPLAN","MARCIE HODGE"
334100,"Vote by Mail - 400C",48589,"DON PERATA","REBECCA KAPLAN","JOE TUMAN"
334100,"Vote by Mail - 400C",48590,"DON PERATA","skipped","skipped"
334100,"Vote by Mail - 400C",48591,"REBECCA KAPLAN","DON PERATA","MARCIE HODGE"
334100,"Vote by Mail - 400C",48592,"REBECCA KAPLAN","DON PERATA","skipped"
334100,"Vote by Mail - 400C",48593,"JEAN QUAN","DON MACLEAY","REBECCA KAPLAN"
334100,"Vote by Mail - 400C",48594,"REBECCA KAPLAN","JOE TUMAN","JEAN QUAN"
334100,"Vote by Mail - 400C",48595,"DON PERATA","skipped","skipped"
334100,"Vote by Mail - 400C",48596,"DON MACLEAY","JEAN QUAN","REBECCA KAPLAN"
334100,"Vote by Mail - 400C",48597,"DON MACLEAY","JEAN QUAN","REBECCA KAPLAN"
334100,"Vote by Mail - 400C",48598,"DON PERATA","LARRY LIONEL ''LL'' YOUNG JR.","TERENCE CANDELL"
334100,"Vote by Mail - 400C",48599,"DON PERATA","JEAN QUAN","TERENCE CANDELL"
334100,"Vote by Mail - 400C",48600,"ARNOLD FIELDS","GREG HARLAND","skipped"
334100,"Vote by Mail - 400C",48601,"DON PERATA","TERENCE CANDELL","JEAN QUAN"
334100,"Vote by Mail - 400C",48602,"DON PERATA","TERENCE CANDELL","JEAN QUAN"
334100,"Vote by Mail - 400C",48603,"JOE TUMAN","JEAN QUAN","DON PERATA"
334100,"Vote by Mail - 400C",48604,"JEAN QUAN","DON PERATA","writein"
334100,"Vote by Mail - 400C",48605,"JEAN QUAN","DON PERATA","REBECCA KAPLAN"
334100,"Vote by Mail - 400C",48606,"JEAN QUAN","skipped","skipped"
334100,"Vote by Mail - 400C",48607,"MARCIE HODGE","DON PERATA","JEAN QUAN"
334100,"Vote by Mail - 400C",48608,"DON PERATA","JEAN QUAN","REBECCA KAPLAN"
334100,"Vote by Mail - 400C",48609,"JEAN QUAN","skipped","skipped"
334100,"Vote by Mail - 400C",48610,"DON PERATA","JEAN QUAN","TERENCE CANDELL"
334100,"Vote by Mail - 400C",48611,"DON PERATA","REBECCA KAPLAN","JEAN QUAN"
